quote_id,product,product_model,kw,qty,current_gmr_pct,recommended_gmr_pct,delta_gmr_pct_point,unit_price,recommended_unit_price,delta_unit_price,subtotal_price,recommended_subtotal_price,delta_subtotal_price,estimated_cost,estimated_gross_profit,recommended_estimated_gross_profit,current_predicted_win_probability_pct,recommended_predicted_win_probability_pct,delta_predicted_win_probability_pct_point,current_expected_profit,recommended_expected_profit,delta_expected_profit,avg_competitor_price,price_gap_avg_competitor_pct,recommended_price_gap_avg_competitor_pct,convert_to_order,success,row_id,gross_margin_rate,energy_grant_amount,current_predicted_win_probability,recommended_gmr,recommended_predicted_win_probability,higher_than_avg_competitor,is_lower_than_competitor,recommendation_objective,min_win_prob_constraint,used_fallback_because_no_candidate_met_min_win_prob,delta_gmr,delta_predicted_win_probability
Q-40005,A1,A1,15.0,1,44.38,50.0,5.62,261750.0,291170.7,29420.70000000001,261750.0,291170.7,29420.70000000001,145585.35,116164.65,145585.35,98.41,82.92,-15.49,114316.60762212127,120714.66289170648,6398.055269585209,170000.0,53.970588235294116,71.27688235294119,0,1,4278,0.4438,90000,0.9840911811133704,0.5,0.8291676524575204,1,0,expected_profit,0.0,False,0.05620000000000003,-0.1549235286558499
Q-40006,W,W,11.0,4,12.91,15.0,2.09,140000.0,143442.35294117645,3442.3529411764466,560000.0,573769.4117647059,13769.411764705903,487704.0,72296.0,86065.41176470589,98.93,69.52,-29.42,71525.51301289548,59829.60725401031,-11695.905758885165,,,,0,1,4279,0.1291,66000,0.9893426055783926,0.15,0.6951643642579483,0,0,expected_profit,0.0,False,0.020900000000000002,-0.29417824132044434
Q-40015,H1,H1,37.0,1,45.09,55.0,9.91,367416.0,448329.16800000006,80913.16800000006,367416.0,448329.16800000006,80913.16800000006,201748.1256,165667.8744,246581.04240000006,4.04,98.34,94.3,6693.987342775866,242487.73593650808,235793.74859373222,360000.0,2.06,24.535880000000017,1,0,4280,0.4509,222000,0.04040606766411114,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.09910000000000002,0.9429936843052561
Q-40033,Q,Q,7.5,1,10.44,30.0,19.56,166400.0,212896.91428571436,46496.91428571436,166400.0,212896.91428571433,46496.91428571433,149027.84000000003,17372.15999999998,63869.0742857143,12.12,72.64,60.52,2105.134241330127,46392.17278492357,44287.038543593444,130000.0,28.000000000000004,63.766857142857205,1,0,4281,0.1043999999999999,45000,0.12117861229289445,0.3,0.7263636322234935,1,0,expected_profit,0.0,False,0.1956000000000001,0.605185019930599
Q-40034,N1,N1,75.0,1,21.56,50.0,28.44,568562.4,891960.6931200002,323398.29312000016,568562.4,891960.6931200002,323398.29312000016,445980.3465600001,122582.05343999995,445980.3465600001,99.97,81.1,-18.87,122550.69274845856,361709.66892572516,239158.9761772666,830000.0,-31.498506024096386,7.465143749397613,0,1,4282,0.2155999999999999,375000,0.9997441657187058,0.5,0.8110439657615326,1,0,expected_profit,0.0,False,0.2844000000000001,-0.18870019995717324
Q-40041,I1,I1,22.0,1,37.56,50.0,12.44,256932.0,320856.6816,63924.68160000001,256932.0,320856.6816,63924.68160000001,160428.3408,96503.6592,160428.3408,1.58,55.71,54.12,1528.7869589226605,89372.43938195173,87843.65242302907,240000.0,7.055,33.690284000000005,1,0,4283,0.3756,132000,0.015841751199861864,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.12440000000000001,0.5412446023476637
Q-40069,I1,I1,22.0,1,61.91,50.0,-11.91,421200.0,320870.16000000003,-100329.83999999997,421200.0,320870.16000000003,-100329.83999999997,160435.08000000002,260764.91999999998,160435.08000000002,0.01,55.71,55.7,27.030295123065926,89376.19369830555,89349.16340318248,240000.0,75.5,33.69590000000001,1,0,4284,0.6191,132000,0.00010365771255990233,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.11909999999999998,0.5569826958349656
Q-40134,A1,A1,15.0,1,55.99,40.0,-15.99,364500.0,267360.75,-97139.25,364500.0,267360.75,-97139.25,160416.44999999998,204083.55000000002,106944.3,0.18,78.25,78.07,369.4422322365369,83683.79555593422,83314.35332369768,170000.0,114.41176470588235,57.27102941176471,1,0,4285,0.5599000000000001,90000,0.001810249930660932,0.4,0.7824988854565809,1,0,expected_profit,0.0,False,-0.15990000000000004,0.7806886355259199
Q-40142,H1,H1,37.0,1,38.85,50.0,11.15,384912.0,470747.37599999993,85835.37599999993,384912.0,470747.376,85835.37599999999,235373.688,149538.312,235373.688,83.84,98.08,14.25,125365.96516706952,230860.3470419966,105494.38187492709,360000.0,6.92,30.763159999999978,0,1,4286,0.3885,222000,0.8383534860756587,0.5,0.9808247854874781,1,0,expected_profit,0.0,False,0.11149999999999999,0.14247129941181935
Q-40162,I1,I1,22.0,1,37.56,50.0,12.44,256932.0,320856.6816,63924.68160000001,256932.0,320856.6816,63924.68160000001,160428.3408,96503.6592,160428.3408,1.58,55.71,54.12,1528.7869589226605,89372.43938195173,87843.65242302907,240000.0,7.055,33.690284000000005,1,0,4287,0.3756,132000,0.015841751199861864,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.12440000000000001,0.5412446023476637
Q-40178,I1,I1,22.0,1,47.84,55.0,7.16,175300.0,203192.1777777778,27892.177777777804,175300.0,203192.17777777778,27892.177777777775,91436.48,83863.52,111755.69777777778,99.99,99.16,-0.83,83855.00210901082,110814.24457965346,26959.24247064264,240000.0,-26.958333333333336,-15.336592592592583,0,1,4288,0.4784,132000,0.9998984315112317,0.55,0.9915757924039241,0,1,expected_profit,0.0,False,0.07160000000000005,-0.008322639107307572
Q-40182,I1,I1,22.0,2,38.18,50.0,11.82,261144.0,322878.4416,61734.44160000002,522288.0,645756.8832,123468.88320000004,322878.4416,199409.55839999998,322878.4416,6.89,64.06,57.17,13733.812773592823,206836.96051344826,193103.14773985543,240000.0,8.81,34.53268400000001,1,0,4289,0.3818,132000,0.06887238948718731,0.5,0.6406031926085964,1,0,expected_profit,0.0,False,0.11820000000000003,0.5717308031214091
Q-40187,Q,Q,7.5,1,11.82,30.0,18.18,169000.0,212891.71428571435,43891.71428571435,169000.0,212891.71428571432,43891.71428571432,149024.2,19975.8,63867.51428571429,2.14,71.83,69.69,427.56758977321215,45877.37359015684,45449.80600038363,130000.0,30.0,63.762857142857186,1,0,4290,0.1182,45000,0.021404278665846283,0.3,0.7183209508502598,1,0,expected_profit,0.0,False,0.1818,0.6969166721844136
Q-40198,Q,Q,7.5,1,11.82,30.0,18.18,169000.0,212891.71428571435,43891.71428571435,169000.0,212891.71428571432,43891.71428571432,149024.2,19975.8,63867.51428571429,2.14,71.83,69.69,427.56758977321215,45877.37359015684,45449.80600038363,130000.0,30.0,63.762857142857186,1,0,4291,0.1182,45000,0.021404278665846283,0.3,0.7183209508502598,1,0,expected_profit,0.0,False,0.1818,0.6969166721844136
Q-40203,H1,H1,37.0,1,46.78,55.0,8.22,379080.0,448325.28,69245.28000000003,379080.0,448325.28,69245.28000000003,201746.376,177333.624,246578.90400000004,12.77,98.34,85.57,22642.6994925969,242485.63303447847,219842.93354188156,360000.0,5.3,24.534800000000008,1,0,4292,0.4678,222000,0.1276841863480831,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.08220000000000005,0.8557155656212841
Q-40205,H1,H1,37.0,1,45.09,55.0,9.91,367416.0,448329.16800000006,80913.16800000006,367416.0,448329.16800000006,80913.16800000006,201748.1256,165667.8744,246581.04240000006,4.04,98.34,94.3,6693.987342775866,242487.73593650808,235793.74859373222,360000.0,2.06,24.535880000000017,1,0,4293,0.4509,222000,0.04040606766411114,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.09910000000000002,0.9429936843052561
Q-40209,P1,P1,75.0,1,30.24,15.0,-15.24,1099539.0,902398.1251764706,-197140.8748235294,1099539.0,902398.1251764706,-197140.8748235294,767038.4064,332500.5936,135359.71877647057,1.28,84.55,83.28,4248.273350384072,114451.71536742002,110203.44201703595,,,,1,0,4294,0.3024,247500,0.012776739146200646,0.15,0.8455374789631658,0,0,expected_profit,0.0,False,-0.1524,0.8327607398169651
Q-40233,I1,I1,22.0,1,37.56,50.0,12.44,256932.0,320856.6816,63924.68160000001,256932.0,320856.6816,63924.68160000001,160428.3408,96503.6592,160428.3408,1.58,55.71,54.12,1528.7869589226605,89372.43938195173,87843.65242302907,240000.0,7.055,33.690284000000005,1,0,4295,0.3756,132000,0.015841751199861864,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.12440000000000001,0.5412446023476637
Q-40314,W,W,11.0,1,21.61,40.0,18.39,185600.0,242486.4,56886.399999999994,185600.0,242486.4,56886.399999999994,145491.84,40108.159999999996,96994.56,0.47,31.2,30.74,186.68591924287898,30266.732447716226,30080.046528473347,,,,1,0,4296,0.2161,66000,0.00465456204530148,0.4,0.3120456698573222,0,0,expected_profit,0.0,False,0.18390000000000004,0.3073911078120207
Q-40328,W,W,11.0,1,49.83,40.0,-9.83,290000.0,242488.3333333334,-47511.6666666666,290000.0,242488.3333333334,-47511.6666666666,145493.00000000003,144506.99999999997,96995.33333333337,0.14,25.03,24.88,209.48941349185714,24277.034198849575,24067.544785357717,,,,1,0,4297,0.4982999999999999,66000,0.0014496834997049083,0.4,0.2502907445600431,0,0,expected_profit,0.0,False,-0.09829999999999989,0.24884106106033818
Q-40330,I1,I1,22.0,1,61.67,50.0,-11.67,421200.0,322891.92,-98308.08000000002,421200.0,322891.92,-98308.08000000002,161445.96,259754.04,161445.96,0.02,65.54,65.52,54.39471124042724,105805.2084348271,105750.81372358667,240000.0,75.5,34.53829999999999,1,0,4298,0.6167,132000,0.00020940852831558362,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,-0.11670000000000003,0.6551504929199901
Q-40381,W,W,11.0,1,22.82,40.0,17.18,188500.0,242473.83333333334,53973.83333333334,188500.0,242473.8333333333,53973.833333333314,145484.3,43015.7,96989.53333333333,6.12,86.33,80.2,2632.8225636426114,83726.64697369357,81093.82441005096,,,,1,0,4299,0.2282,66000,0.061206084374835504,0.4,0.8632544574262677,0,0,expected_profit,0.0,False,0.17180000000000004,0.8020483730514322
Q-40385,H1,H1,37.0,1,46.85,55.0,8.15,379080.0,447735.60000000003,68655.60000000003,379080.0,447735.60000000003,68655.60000000003,201481.02,177598.98,246254.58000000005,2.41,97.09,94.67,4284.163349213915,239077.34544770897,234793.18209849505,360000.0,5.3,24.37100000000001,1,0,4300,0.4685,222000,0.02412267992312746,0.55,0.9708544119167608,1,0,expected_profit,0.0,False,0.08150000000000002,0.9467317319936334
Q-40435,W,W,11.0,1,21.61,40.0,18.39,185600.0,242486.4,56886.399999999994,185600.0,242486.4,56886.399999999994,145491.84,40108.159999999996,96994.56,0.47,31.2,30.74,186.68591924287898,30266.732447716226,30080.046528473347,,,,1,0,4301,0.2161,66000,0.00465456204530148,0.4,0.3120456698573222,0,0,expected_profit,0.0,False,0.18390000000000004,0.3073911078120207
Q-40445,H1,H1,37.0,1,65.45,55.0,-10.45,583200.0,447768.0,-135432.0,583200.0,447768.0,-135432.0,201495.59999999998,381704.4,246272.40000000002,0.02,97.09,97.07,69.00708730763553,239094.64607332932,239025.6389860217,360000.0,62.0,24.38,1,0,4302,0.6545000000000001,222000,0.0001807867221536758,0.55,0.9708544119167608,1,0,expected_profit,0.0,False,-0.10450000000000004,0.9706736251946071
Q-40448,N1,N1,75.0,1,57.28,50.0,-7.28,1044000.0,891993.6000000001,-152006.3999999999,1044000.0,891993.6000000001,-152006.3999999999,445996.80000000005,598003.2,445996.80000000005,0.12,81.1,80.98,723.8697959307408,361723.0133889531,360999.14359302237,830000.0,25.783132530120483,7.469108433734951,1,0,4303,0.5728,375000,0.001210478131104885,0.5,0.8110439657615326,1,0,expected_profit,0.0,False,-0.07279999999999998,0.8098334876304277
Q-40465,H1,H1,37.0,1,65.45,55.0,-10.45,583200.0,447768.0,-135432.0,583200.0,447768.0,-135432.0,201495.59999999998,381704.4,246272.40000000002,0.02,97.09,97.07,69.00708730763553,239094.64607332932,239025.6389860217,360000.0,62.0,24.38,1,0,4304,0.6545000000000001,222000,0.0001807867221536758,0.55,0.9708544119167608,1,0,expected_profit,0.0,False,-0.10450000000000004,0.9706736251946071
Q-40518,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,4305,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
Q-40543,H1,H1,37.0,1,46.78,55.0,8.22,379080.0,448325.28,69245.28000000003,379080.0,448325.28,69245.28000000003,201746.376,177333.624,246578.90400000004,12.77,98.34,85.57,22642.6994925969,242485.63303447847,219842.93354188156,360000.0,5.3,24.534800000000008,1,0,4306,0.4678,222000,0.1276841863480831,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.08220000000000005,0.8557155656212841
Q-40544,W,W,11.0,1,20.94,40.0,19.06,188500.0,248380.1666666667,59880.166666666686,188500.0,248380.1666666667,59880.166666666686,149028.1,39471.9,99352.06666666668,1.83,57.55,55.71,723.8422398466595,57174.866679718856,56451.0244398722,,,,1,0,4307,0.2094,66000,0.01833816562786842,0.4,0.5754773765456197,0,0,expected_profit,0.0,False,0.19060000000000002,0.5571392109177513
Q-40546,I1,I1,22.0,1,40.48,50.0,9.52,269568.0,320893.7472,51325.74719999998,269568.0,320893.7472,51325.74719999998,160446.8736,109121.1264,160446.8736,0.99,55.71,54.72,1081.990978332076,89382.76375192474,88300.77277359266,240000.0,12.32,33.70572799999999,1,0,4308,0.4048,132000,0.009915504119393658,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.0952,0.5471708494281319
Q-40549,V,Other,110.0,1,52.47,45.0,-7.47,2120400.0,1832411.1272727274,-287988.87272727257,2120400.0,1832411.1272727274,-287988.87272727257,1007826.1200000001,1112573.88,824585.0072727273,4.05,47.27,43.22,45035.476303832824,389796.317476577,344760.84117274417,1880000.0,12.787234042553191,-2.531323017408115,1,0,4309,0.5246999999999999,528000,0.04047863886920734,0.45,0.4727181722182997,0,1,expected_profit,0.0,False,-0.07469999999999993,0.4322395333490924
Q-40551,N1,N1,75.0,1,57.28,50.0,-7.28,1044000.0,891993.6000000001,-152006.3999999999,1044000.0,891993.6000000001,-152006.3999999999,445996.80000000005,598003.2,445996.80000000005,0.12,81.1,80.98,723.8697959307408,361723.0133889531,360999.14359302237,830000.0,25.783132530120483,7.469108433734951,1,0,4310,0.5728,375000,0.001210478131104885,0.5,0.8110439657615326,1,0,expected_profit,0.0,False,-0.07279999999999998,0.8098334876304277
Q-40566,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,4311,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
Q-40584,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,4312,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
Q-40592,I1,I1,22.0,1,61.91,50.0,-11.91,421200.0,320870.16000000003,-100329.83999999997,421200.0,320870.16000000003,-100329.83999999997,160435.08000000002,260764.91999999998,160435.08000000002,0.01,55.71,55.7,27.030295123065926,89376.19369830555,89349.16340318248,240000.0,75.5,33.69590000000001,1,0,4313,0.6191,132000,0.00010365771255990233,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,-0.11909999999999998,0.5569826958349656
Q-40599,W,W,11.0,1,20.94,40.0,19.06,188500.0,248380.1666666667,59880.166666666686,188500.0,248380.1666666667,59880.166666666686,149028.1,39471.9,99352.06666666668,1.83,57.55,55.71,723.8422398466595,57174.866679718856,56451.0244398722,,,,1,0,4314,0.2094,66000,0.01833816562786842,0.4,0.5754773765456197,0,0,expected_profit,0.0,False,0.19060000000000002,0.5571392109177513
Q-40601,W,W,11.0,1,18.43,40.0,21.57,182700.0,248380.65000000002,65680.65000000002,182700.0,248380.65000000002,65680.65000000002,149028.39,33671.61,99352.26000000001,1.16,43.17,42.02,389.61791596094446,42894.95910929688,42505.34119333593,,,,1,0,4315,0.1843,66000,0.01157111037936542,0.4,0.43174618382407076,0,0,expected_profit,0.0,False,0.21570000000000003,0.42017507344470534
Q-40602,A1,A1,15.0,1,28.81,45.0,16.19,222345.0,287795.2827272728,65450.28272727277,222345.0,287795.2827272728,65450.28272727277,158287.40550000002,64057.59449999998,129507.87722727275,5.49,70.29,64.8,3515.1971451054897,91024.92443411324,87509.72728900776,170000.0,30.791176470588233,69.29134278074869,1,0,4316,0.2880999999999999,90000,0.054875572093258836,0.45,0.7028524162617077,1,0,expected_profit,0.0,False,0.1619000000000001,0.6479768441684488
Q-40603,W,W,11.0,1,18.43,40.0,21.57,182700.0,248380.65000000002,65680.65000000002,182700.0,248380.65000000002,65680.65000000002,149028.39,33671.61,99352.26000000001,1.16,43.17,42.02,389.61791596094446,42894.95910929688,42505.34119333593,,,,1,0,4317,0.1843,66000,0.01157111037936542,0.4,0.43174618382407076,0,0,expected_profit,0.0,False,0.21570000000000003,0.42017507344470534
Q-40634,I1,I1,22.0,1,38.18,50.0,11.82,261144.0,322878.4416,61734.44160000002,261144.0,322878.4416,61734.44160000002,161439.2208,99704.77919999999,161439.2208,2.16,65.54,63.37,2157.2798547702223,105800.79183337926,103643.51197860904,240000.0,8.81,34.53268400000001,1,0,4318,0.3818,132000,0.021636674511287843,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.11820000000000003,0.6337232269370179
Q-40653,W,W,11.0,1,17.12,40.0,22.88,179800.0,248363.73333333334,68563.73333333334,179800.0,248363.73333333334,68563.73333333334,149018.24,30781.76,99345.49333333335,9.25,60.24,51.0,2845.798216290879,59847.84589365075,57002.04767735987,,,,1,0,4319,0.1712,66000,0.09245079606529578,0.4,0.6024213468128204,0,0,expected_profit,0.0,False,0.22880000000000003,0.5099705507475246
Q-40661,A1,A1,15.0,1,31.24,40.0,8.76,233280.0,267338.88,34058.880000000005,233280.0,267338.88,34058.880000000005,160403.32799999998,72876.672,106935.55200000001,5.61,88.23,82.62,4089.4148699237717,94352.2676073987,90262.85273747492,170000.0,37.22352941176471,57.25816470588235,1,0,4320,0.3124,90000,0.05611418246326851,0.4,0.8823283355511055,1,0,expected_profit,0.0,False,0.08760000000000001,0.826214153087837
Q-40702,H1,H1,37.0,1,44.2,55.0,10.8,361584.0,448364.16,86780.15999999997,361584.0,448364.16000000003,86780.16000000003,201763.872,159820.128,246600.28800000003,9.49,98.24,88.75,15161.79379440489,242252.4558113535,227090.6620169486,360000.0,0.44,24.545599999999993,1,0,4321,0.442,222000,0.09486786166511449,0.55,0.9823689087149544,1,0,expected_profit,0.0,False,0.10800000000000004,0.8875010470498399
Q-40704,H1,H1,37.0,1,65.41,55.0,-10.41,583200.0,448286.4000000001,-134913.59999999992,583200.0,448286.4000000001,-134913.59999999992,201728.88,381471.12,246557.52000000008,0.07,97.09,97.01,278.5532074280686,239371.45608325506,239092.90287582699,360000.0,62.0,24.524000000000022,1,0,4322,0.6541,222000,0.000730207852767645,0.55,0.9708544119167608,1,0,expected_profit,0.0,False,-0.10409999999999997,0.9701242040639931
Q-40707,H1,H1,37.0,1,60.24,50.0,-10.24,583200.0,463760.6399999999,-119439.3600000001,583200.0,463760.6399999999,-119439.3600000001,231880.31999999995,351319.68000000005,231880.31999999995,2.21,98.58,96.37,7773.322050972821,228585.38470996762,220812.0626589948,360000.0,62.0,28.82239999999997,1,0,4323,0.6024,222000,0.02212606493030171,0.5,0.9857903625023792,1,0,expected_profit,0.0,False,-0.10240000000000005,0.9636642975720775
Q-40707,N1,N1,75.0,1,60.24,55.0,-5.24,1044000.0,922431.9999999999,-121568.00000000012,1044000.0,922431.9999999999,-121568.00000000012,415094.3999999999,628905.6000000001,507337.6,0.11,96.67,96.55,715.267496406587,490417.9406500891,489702.67315368255,830000.0,25.783132530120483,11.13638554216866,1,0,4324,0.6024,375000,0.0011373209213061339,0.55,0.9666500977851615,1,0,expected_profit,0.0,False,-0.0524,0.9655127768638554
Q-40710,I1,I1,22.0,1,37.56,50.0,12.44,256932.0,320856.6816,63924.68160000001,256932.0,320856.6816,63924.68160000001,160428.3408,96503.6592,160428.3408,1.58,55.71,54.12,1528.7869589226605,89372.43938195173,87843.65242302907,240000.0,7.055,33.690284000000005,1,0,4325,0.3756,132000,0.015841751199861864,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.12440000000000001,0.5412446023476637
Q-40711,I1,I1,22.0,1,37.56,50.0,12.44,256932.0,320856.6816,63924.68160000001,256932.0,320856.6816,63924.68160000001,160428.3408,96503.6592,160428.3408,1.58,55.71,54.12,1528.7869589226605,89372.43938195173,87843.65242302907,240000.0,7.055,33.690284000000005,1,0,4326,0.3756,132000,0.015841751199861864,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.12440000000000001,0.5412446023476637
Q-40730,Q,Q,7.5,1,11.82,30.0,18.18,169000.0,212891.71428571435,43891.71428571435,169000.0,212891.71428571432,43891.71428571432,149024.2,19975.8,63867.51428571429,2.14,71.83,69.69,427.56758977321215,45877.37359015684,45449.80600038363,130000.0,30.0,63.762857142857186,1,0,4327,0.1182,45000,0.021404278665846283,0.3,0.7183209508502598,1,0,expected_profit,0.0,False,0.1818,0.6969166721844136
Q-40750,H1,H1,37.0,1,40.66,55.0,14.34,340000.0,448346.6666666668,108346.6666666668,340000.0,448346.6666666668,108346.6666666668,201756.00000000003,138243.99999999997,246590.66666666677,99.56,98.34,-1.22,137642.41558219,242497.20043796103,104854.78485577102,360000.0,-5.555555555555555,24.54074074074078,0,1,4328,0.4065999999999999,222000,0.9956483867812711,0.55,0.9833997519693672,1,0,expected_profit,0.0,False,0.14340000000000014,-0.012248634811903858
Q-40766,I1,I1,22.0,1,40.11,50.0,9.89,269568.0,322888.5504,53320.55040000001,269568.0,322888.5504,53320.55040000001,161444.2752,108123.7248,161444.2752,1.48,65.54,64.05,1602.880948060267,105804.10428446514,104201.22333640487,240000.0,12.32,34.536896000000006,1,0,4329,0.4011,132000,0.01482450730424954,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.09889999999999999,0.6405353941440561
Q-40771,I1,I1,22.0,1,40.11,50.0,9.89,269568.0,322888.5504,53320.55040000001,269568.0,322888.5504,53320.55040000001,161444.2752,108123.7248,161444.2752,1.48,65.54,64.05,1602.880948060267,105804.10428446514,104201.22333640487,240000.0,12.32,34.536896000000006,1,0,4330,0.4011,132000,0.01482450730424954,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,0.09889999999999999,0.6405353941440561
Q-40779,H1,H1,37.0,1,46.02,55.0,8.98,373248.0,447731.71200000006,74483.71200000006,373248.0,447731.71200000006,74483.71200000006,201479.2704,171768.7296,246252.44160000005,1.96,97.09,95.12,3370.285317354761,239075.26937263453,235704.98405527978,360000.0,3.6799999999999997,24.36992000000002,1,0,4331,0.4602,222000,0.019621064469669113,0.55,0.9708544119167608,1,0,expected_profit,0.0,False,0.08980000000000005,0.9512333474470916
Q-40783,I1,I1,22.0,1,37.56,50.0,12.44,256932.0,320856.6816,63924.68160000001,256932.0,320856.6816,63924.68160000001,160428.3408,96503.6592,160428.3408,1.58,55.71,54.12,1528.7869589226605,89372.43938195173,87843.65242302907,240000.0,7.055,33.690284000000005,1,0,4332,0.3756,132000,0.015841751199861864,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.12440000000000001,0.5412446023476637
Q-40788,A1,A1,15.0,1,28.81,45.0,16.19,222345.0,287795.2827272728,65450.28272727277,222345.0,287795.2827272728,65450.28272727277,158287.40550000002,64057.59449999998,129507.87722727275,5.49,70.29,64.8,3515.1971451054897,91024.92443411324,87509.72728900776,170000.0,30.791176470588233,69.29134278074869,1,0,4333,0.2880999999999999,90000,0.054875572093258836,0.45,0.7028524162617077,1,0,expected_profit,0.0,False,0.1619000000000001,0.6479768441684488
Q-40795,H1,H1,37.0,2,26.93,45.0,18.07,361500.0,480269.18181818177,118769.18181818177,723000.0,960538.3636363635,237538.36363636353,528296.1,194703.9,432242.2636363636,65.34,96.27,30.92,127228.72012596247,416099.4127385762,288870.6926126137,360000.0,0.4166666666666667,33.408106060606045,0,1,4334,0.2693,222000,0.6534472094599156,0.45,0.9626532334853584,1,0,expected_profit,0.0,False,0.18070000000000003,0.3092060240254427
Q-40805,U,U,110.0,1,69.64,40.0,-29.64,3420000.0,1730520.0,-1689480.0,3420000.0,1730520.0,-1689480.0,1038312.0,2381688.0,692208.0,0.13,87.73,87.6,3007.2351477211587,607258.328633318,604251.0934855968,1880000.0,81.91489361702128,-7.951063829787235,1,0,4335,0.6964,528000,0.0012626486541147113,0.4,0.8772772470605915,0,1,expected_profit,0.0,False,-0.2964,0.8760145984064768
Q-40823,H1,H1,37.0,1,65.45,55.0,-10.45,583200.0,447768.0,-135432.0,583200.0,447768.0,-135432.0,201495.59999999998,381704.4,246272.40000000002,0.02,97.09,97.07,69.00708730763553,239094.64607332932,239025.6389860217,360000.0,62.0,24.38,1,0,4336,0.6545000000000001,222000,0.0001807867221536758,0.55,0.9708544119167608,1,0,expected_profit,0.0,False,-0.10450000000000004,0.9706736251946071
Q-40849,A1,A1,15.0,1,55.99,40.0,-15.99,364500.0,267360.75,-97139.25,364500.0,267360.75,-97139.25,160416.44999999998,204083.55000000002,106944.3,0.18,78.25,78.07,369.4422322365369,83683.79555593422,83314.35332369768,170000.0,114.41176470588235,57.27102941176471,1,0,4337,0.5599000000000001,90000,0.001810249930660932,0.4,0.7824988854565809,1,0,expected_profit,0.0,False,-0.15990000000000004,0.7806886355259199
Q-40852,Q,Q,7.5,1,6.48,35.0,28.52,158600.0,228188.80000000002,69588.80000000002,158600.0,228188.8,69588.79999999999,148322.72,10277.279999999999,79866.07999999999,94.79,85.68,-9.11,9742.109454280348,68430.18991942711,58688.08046514676,130000.0,22.0,75.52984615384617,0,1,4338,0.0648,45000,0.9479268302780842,0.35,0.8568116767397013,1,0,expected_profit,0.0,False,0.2852,-0.09111515353838295
Q-40874,I1,I1,22.0,1,61.67,50.0,-11.67,421200.0,322891.92,-98308.08000000002,421200.0,322891.92,-98308.08000000002,161445.96,259754.04,161445.96,0.02,65.54,65.52,54.39471124042724,105805.2084348271,105750.81372358667,240000.0,75.5,34.53829999999999,1,0,4339,0.6167,132000,0.00020940852831558362,0.5,0.6553599014483057,1,0,expected_profit,0.0,False,-0.11670000000000003,0.6551504929199901
Q-40875,I1,I1,22.0,1,37.56,50.0,12.44,256932.0,320856.6816,63924.68160000001,256932.0,320856.6816,63924.68160000001,160428.3408,96503.6592,160428.3408,1.58,55.71,54.12,1528.7869589226605,89372.43938195173,87843.65242302907,240000.0,7.055,33.690284000000005,1,0,4340,0.3756,132000,0.015841751199861864,0.5,0.5570863535475256,1,0,expected_profit,0.0,False,0.12440000000000001,0.5412446023476637
Q-40885,I1,I1,22.0,1,41.03,50.0,8.97,273780.0,322896.132,49116.13199999998,273780.0,322896.132,49116.13199999998,161448.066,112331.934,161448.066,2.88,69.42,66.54,3239.503428851347,112082.96802583084,108843.4645969795,240000.0,14.075,34.540054999999995,1,0,4341,0.4103,132000,0.028838668698175775,0.5,0.6942354331195942,1,0,expected_profit,0.0,False,0.0897,0.6653967644214185
