quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,competitor_count_available,avg_competitor_price,price_gap_avg_competitor_pct,estimated_gross_profit,conversion_risk_score,conversion_risk_level,profitability_risk_score,profitability_risk_level,quote_review_flag,conversion_review_reasons,profitability_review_reasons,review_explanation,success,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-43146,Q,0.1043999999999999,166400.0,1,166400.0,45000,0.2704326923076923,1,130000.0,28.0,17372.160000000003,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 28.0% above average competitor; grant ratio is 27.0%; product historical win rate is 10.3%.,0,10.44,27.04
Q-43160,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-43161,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-43166,K,0.3979999999999999,505000.0,1,505000.0,190920,0.378059405940594,0,,,200989.99999999997,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,No major flag,grant ratio is 37.8%; product historical win rate is 23.5%; no competitor price information is available.,0,39.8,37.81
Q-43187,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-43207,N1,0.2849,626400.0,2,1252800.0,375000,0.2993295019157088,2,830000.0,-24.53,356922.71999999986,13.64,Low,9.09,Low,No major pricing risk,Low or no energy grant advantage,Price lower than average competitor,grant ratio is 29.9%.,0,28.49,29.93
Q-43224,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-43271,I1,0.4008,265356.0,1,265356.0,132000,0.4974449418893863,1,240000.0,10.56,106354.68480000002,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 10.6% above average competitor; product historical win rate is 22.9%.,0,40.08,49.74
Q-43280,H1,0.6568,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,383045.76,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.7%; grant ratio is 38.1%.,0,65.68,38.07
Q-43309,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-43313,Q,0.1043999999999999,166400.0,1,166400.0,45000,0.2704326923076923,1,130000.0,28.0,17372.160000000003,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 28.0% above average competitor; grant ratio is 27.0%; product historical win rate is 10.3%.,0,10.44,27.04
Q-43335,I1,0.3611999999999999,252720.0,1,252720.0,132000,0.5223171889838556,1,240000.0,5.3,91282.46399999998,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 5.3% above average competitor; product historical win rate is 22.9%.,0,36.12,52.23
Q-43359,I1,0.3611999999999999,252720.0,5,1263600.0,132000,0.1044634377967711,1,240000.0,5.3,456412.32,45.45,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 5.3% above average competitor; grant ratio is 10.4%; product historical win rate is 22.9%.,0,36.12,10.45
Q-43368,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,1,170000.0,39.37,76526.775,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 39.4% above average competitor; grant ratio is 38.0%; product historical win rate is 19.0%.,0,32.3,37.99
Q-43370,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-43371,N1,0.5709000000000001,1044000.0,1,1044000.0,375000,0.3591954022988505,2,830000.0,25.78,596019.6000000001,50.0,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor; Low or no energy grant advantage,No major flag,price is 25.8% above average competitor; GMR is 57.1%; grant ratio is 35.9%.,0,57.09,35.92
Q-43376,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-43381,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-43383,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-43385,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-43391,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,1,240000.0,12.32,108123.7248,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.3% above average competitor; product historical win rate is 22.9%.,0,40.11,48.97
Q-43418,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,1,240000.0,12.32,108123.7248,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.3% above average competitor; product historical win rate is 22.9%.,0,40.11,48.97
Q-43422,Q1,0.2910999999999999,1082086.0,1,1082086.0,247500,0.2287248887796349,0,,,314995.23459999985,22.73,Low,0.0,Low,No major pricing risk,Low or no energy grant advantage; No competitor information available,No major flag,grant ratio is 22.9%; no competitor price information is available.,0,29.11,22.87
Q-43447,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-43478,H1,0.6568,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,383045.76,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.7%; grant ratio is 38.1%.,0,65.68,38.07
Q-43480,I1,0.6225,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,262197.0,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 62.3%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,62.25,31.34
Q-43507,A1,0.3124,233280.0,1,233280.0,90000,0.3858024691358024,1,170000.0,37.22,72876.67199999999,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 37.2% above average competitor; grant ratio is 38.6%; product historical win rate is 19.0%.,0,31.24,38.58
Q-43513,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,259754.04,77.27,High,0.0,Low,Review required: high conversion risk,High GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 61.7%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,61.67,31.34
Q-43525,I1,0.6225,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,262197.0,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 62.3%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,62.25,31.34
Q-43571,A1,0.3124,233280.0,1,233280.0,90000,0.3858024691358024,1,170000.0,37.22,72876.67199999999,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 37.2% above average competitor; grant ratio is 38.6%; product historical win rate is 19.0%.,0,31.24,38.58
Q-43574,A1,0.3124,233280.0,1,233280.0,90000,0.3858024691358024,1,170000.0,37.22,72876.67199999999,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 37.2% above average competitor; grant ratio is 38.6%; product historical win rate is 19.0%.,0,31.24,38.58
Q-43583,D1,0.4039,2944000.0,1,2944000.0,960000,0.3260869565217391,1,2000000.0,47.2,1189081.6,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 47.2% above average competitor; grant ratio is 32.6%; product historical win rate is 21.4%.,0,40.39,32.61
Q-43593,D1,0.4039,2944000.0,1,2944000.0,960000,0.3260869565217391,1,2000000.0,47.2,1189081.6,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 47.2% above average competitor; grant ratio is 32.6%; product historical win rate is 21.4%.,0,40.39,32.61
Q-43631,W,0.2138,182700.0,2,365400.0,66000,0.180623973727422,0,,,78122.52000000002,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 18.1%; product historical win rate is 13.8%; no competitor price information is available.,0,21.38,18.06
Q-43634,H1,0.6568,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,383045.76,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.7%; grant ratio is 38.1%.,0,65.68,38.07
Q-43688,N1,0.2633,605000.0,1,605000.0,375000,0.6198347107438017,2,830000.0,-27.11,159296.5,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,1,26.33,61.98
Q-43689,I1,0.2954,229132.8,1,229132.8,132000,0.5760851349086643,1,240000.0,-4.53,67685.82912000001,9.09,Low,9.09,Low,No major pricing risk,Product has historically low win rate,Price lower than average competitor,product historical win rate is 22.9%.,1,29.54,57.61
Q-43716,Q,0.1182,169000.0,1,169000.0,45000,0.2662721893491124,1,130000.0,30.0,19975.79999999999,45.45,Medium,27.27,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Very low GMR; Low GMR,price is 30.0% above average competitor; grant ratio is 26.6%; product historical win rate is 10.3%.,0,11.82,26.63
Q-43726,A1,0.4031,240000.0,1,240000.0,90000,0.375,1,170000.0,41.18,96744.0,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 41.2% above average competitor; grant ratio is 37.5%; product historical win rate is 19.0%.,1,40.31,37.5
Q-43729,I1,0.3812,256932.0,1,256932.0,132000,0.5137546121152679,1,240000.0,7.06,97942.4784,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 7.1% above average competitor; product historical win rate is 22.9%.,0,38.12,51.38
Q-43768,H1,0.6568,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,383045.76,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.7%; grant ratio is 38.1%.,0,65.68,38.07
Q-43794,H1,0.4827,390000.0,1,390000.0,222000,0.5692307692307692,1,360000.0,8.33,188253.0,36.36,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Price higher than average competitor,No major flag,price is 8.3% above average competitor; GMR is 48.3%.,1,48.27,56.92
Q-43797,I1,0.2954,229132.8,1,229132.8,132000,0.5760851349086643,1,240000.0,-4.53,67685.82912000001,9.09,Low,9.09,Low,No major pricing risk,Product has historically low win rate,Price lower than average competitor,product historical win rate is 22.9%.,1,29.54,57.61
Q-43807,A1,0.3124,233280.0,1,233280.0,90000,0.3858024691358024,1,170000.0,37.22,72876.67199999999,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 37.2% above average competitor; grant ratio is 38.6%; product historical win rate is 19.0%.,0,31.24,38.58
Q-43831,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-43849,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,1,170000.0,39.37,76526.775,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 39.4% above average competitor; grant ratio is 38.0%; product historical win rate is 19.0%.,0,32.3,37.99
Q-43861,J1,0.5203,938800.0,1,938800.0,181500,0.1933319130805283,1,620000.0,51.42,488457.64,77.27,High,0.0,Low,Review required: high conversion risk,High GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 51.4% above average competitor; GMR is 52.0%; grant ratio is 19.3%; product historical win rate is 22.2%.,0,52.03,19.33
Q-43927,H1,0.4372999999999999,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,155570.34960000002,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,43.73,62.4
Q-43936,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,1,360000.0,62.0,381471.12,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 62.0% above average competitor; GMR is 65.4%; grant ratio is 38.1%.,0,65.41,38.07
Q-43958,S,0.376,1641600.0,1,1641600.0,528000,0.3216374269005848,1,1880000.0,-12.68,617241.6,22.73,Low,9.09,Low,No major pricing risk,Low or no energy grant advantage; Product has historically low win rate,Price lower than average competitor,grant ratio is 32.2%; product historical win rate is 15.2%.,0,37.6,32.16
Q-43964,I1,0.4102,269568.0,1,269568.0,132000,0.4896723646723647,1,240000.0,12.32,110576.7936,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.3% above average competitor; product historical win rate is 22.9%.,0,41.02,48.97
Q-44001,I1,0.3818,261144.0,1,261144.0,132000,0.5054682474037313,1,240000.0,8.81,99704.7792,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 8.8% above average competitor; product historical win rate is 22.9%.,0,38.18,50.55
Q-44004,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-44009,H1,0.303,576500.0,1,576500.0,222000,0.3850823937554206,1,360000.0,60.14,174679.49999999994,54.55,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 60.1% above average competitor; grant ratio is 38.5%.,1,30.3,38.51
Q-44011,H1,0.4637,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,173075.0976,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,46.37,59.48
Q-44018,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-44044,I1,0.6225,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,262197.0,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 62.3%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,62.25,31.34
Q-44053,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-44064,D1,0.4795,3456200.0,1,3456200.0,960000,0.2777617036051154,1,2000000.0,72.81,1657247.9,77.27,High,0.0,Low,Review required: high conversion risk,High GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 72.8% above average competitor; GMR is 47.9%; grant ratio is 27.8%; product historical win rate is 21.4%.,1,47.95,27.78
Q-44090,N1,0.2446,585997.2,1,585997.2,375000,0.6399347983232685,2,830000.0,-29.4,143334.91512000002,0.0,Low,18.18,Low,No major pricing risk,No major flag,Low GMR; Price lower than average competitor,No major pricing risk detected.,1,24.46,63.99
Q-44101,W,0.1712,179800.0,6,1078800.0,66000,0.0611790878754171,0,,,184690.56000000008,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 6.1%; product historical win rate is 13.8%; no competitor price information is available.,0,17.12,6.12
Q-44106,I1,0.6225,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,262197.0,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 62.3%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,62.25,31.34
Q-44116,Q,0.1446,166400.0,1,166400.0,45000,0.2704326923076923,1,130000.0,28.0,24061.44,45.45,Medium,9.09,Low,Monitor: medium pricing risk,Price higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,Low GMR,price is 28.0% above average competitor; grant ratio is 27.0%; product historical win rate is 10.3%.,0,14.46,27.04
Q-44120,W,0.4861,290000.0,1,290000.0,66000,0.2275862068965517,0,,,140969.0,45.45,Medium,0.0,Low,Monitor: medium pricing risk,High GMR; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,No major flag,GMR is 48.6%; grant ratio is 22.8%; product historical win rate is 13.8%; no competitor price information is available.,0,48.61,22.76
Q-44122,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,1,360000.0,0.44,159820.12799999997,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 0.4% above average competitor.,0,44.2,61.4
Q-44125,U,0.6965,3420000.0,1,3420000.0,528000,0.1543859649122807,1,1880000.0,81.91,2382030.0,81.82,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage,No major flag,price is 81.9% above average competitor; GMR is 69.7%; grant ratio is 15.4%.,0,69.65,15.44
Q-44149,I1,0.3386,244085.4,1,244085.4,132000,0.5407943285423872,1,240000.0,1.7,82647.31644,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 1.7% above average competitor; product historical win rate is 22.9%.,1,33.86,54.08
Q-44157,I1,0.3063,232713.0,1,232713.0,132000,0.5672222866793003,1,240000.0,-3.04,71279.9919,9.09,Low,9.09,Low,No major pricing risk,Product has historically low win rate,Price lower than average competitor,product historical win rate is 22.9%.,1,30.63,56.72
Q-44160,H1,0.4396,360000.0,1,360000.0,222000,0.6166666666666667,1,360000.0,0.0,158256.0,0.0,Low,0.0,Low,No major pricing risk,No major flag,No major flag,No major pricing risk detected.,1,43.96,61.67
Q-44164,H1,0.5311,340000.0,1,340000.0,222000,0.6529411764705882,1,360000.0,-5.56,180574.0,13.64,Low,9.09,Low,No major pricing risk,High GMR,Price lower than average competitor,GMR is 53.1%.,1,53.11,65.29
Q-44164,H1,0.5311,340000.0,1,340000.0,222000,0.6529411764705882,1,360000.0,-5.56,180574.0,13.64,Low,9.09,Low,No major pricing risk,High GMR,Price lower than average competitor,GMR is 53.1%.,1,53.11,65.29
Q-44172,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-44173,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,0,,,39471.9,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,20.94,35.01
Q-44180,I1,0.6225,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,262197.0,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 62.3%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,62.25,31.34
Q-44182,I1,0.6225,421200.0,1,421200.0,132000,0.3133903133903133,1,240000.0,75.5,262197.0,90.91,High,0.0,Low,Review required: high conversion risk,High GMR; Very high GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 75.5% above average competitor; GMR is 62.3%; grant ratio is 31.3%; product historical win rate is 22.9%.,0,62.25,31.34
Q-44196,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-44198,I1,0.4102,269568.0,1,269568.0,132000,0.4896723646723647,1,240000.0,12.32,110576.7936,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 12.3% above average competitor; product historical win rate is 22.9%.,0,41.02,48.97
Q-44203,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-44219,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,1,360000.0,3.68,171507.456,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 3.7% above average competitor.,0,45.95,59.48
Q-44225,A1,0.3124,233280.0,1,233280.0,90000,0.3858024691358024,1,170000.0,37.22,72876.67199999999,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 37.2% above average competitor; grant ratio is 38.6%; product historical win rate is 19.0%.,0,31.24,38.58
Q-44238,D1,0.4851,3396723.0,1,3396723.0,960000,0.2826253421312247,1,2000000.0,69.84,1647750.3273,77.27,High,0.0,Low,Review required: high conversion risk,High GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 69.8% above average competitor; GMR is 48.5%; grant ratio is 28.3%; product historical win rate is 21.4%.,1,48.51,28.26
Q-44261,A1,0.5702,364500.0,1,364500.0,90000,0.2469135802469135,1,170000.0,114.41,207837.9,77.27,High,0.0,Low,Review required: high conversion risk,High GMR; Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 114.4% above average competitor; GMR is 57.0%; grant ratio is 24.7%; product historical win rate is 19.0%.,0,57.02,24.69
Q-44268,H1,0.4234,349920.0,1,349920.0,222000,0.6344307270233196,1,360000.0,-2.8,148156.128,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,42.34,63.44
Q-44287,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,0,,,36581.76000000001,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.6%; product historical win rate is 13.8%; no competitor price information is available.,0,19.71,35.56
Q-44292,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,0,,,36581.76000000001,31.82,Medium,9.09,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,Low GMR,grant ratio is 35.6%; product historical win rate is 13.8%; no competitor price information is available.,0,19.71,35.56
Q-44293,H1,0.4372999999999999,355752.0,1,355752.0,222000,0.6240302233016258,1,360000.0,-1.18,155570.34960000002,0.0,Low,9.09,Low,No major pricing risk,No major flag,Price lower than average competitor,No major pricing risk detected.,0,43.73,62.4
Q-44294,H1,0.472,379080.0,1,379080.0,222000,0.5856283634061412,1,360000.0,5.3,178925.75999999998,22.73,Low,0.0,Low,No major pricing risk,Price higher than average competitor,No major flag,price is 5.3% above average competitor.,0,47.2,58.56
Q-44311,I1,0.4192,273780.0,1,273780.0,132000,0.4821389436774052,1,240000.0,14.08,114768.576,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Price higher than average competitor; Product has historically low win rate,No major flag,price is 14.1% above average competitor; product historical win rate is 22.9%.,0,41.92,48.21
Q-44314,A1,0.2727,236925.0,1,236925.0,90000,0.3798670465337132,1,170000.0,39.37,64609.44749999998,63.64,High,0.0,Low,Review required: high conversion risk,Price higher than average competitor; Price much higher than average competitor; Low or no energy grant advantage; Product has historically low win rate,No major flag,price is 39.4% above average competitor; grant ratio is 38.0%; product historical win rate is 19.0%.,0,27.27,37.99
Q-44314,W,0.2727,188500.0,1,188500.0,66000,0.3501326259946949,0,,,51403.94999999998,31.82,Medium,0.0,Low,Monitor: medium pricing risk,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,No major flag,grant ratio is 35.0%; product historical win rate is 13.8%; no competitor price information is available.,0,27.27,35.01
