quote_id,product,gross_margin_rate,unit_price,qty,subtotal_price,energy_grant_amount,grant_ratio_to_subtotal,product_win_rate_pct,num_diagnosis_reasons,lost_diagnosis_reasons,competitor_count_available,avg_competitor_price,price_gap_avg_competitor,price_gap_avg_competitor_pct,higher_than_avg_competitor,gross_margin_rate_pct,grant_ratio_to_subtotal_pct
Q-35499,I1,0.3818,261144.0,1,261144.0,132000,0.5054682474037313,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21144.0,8.81,1.0,38.18,50.55
Q-35539,H1,0.4336,355752.0,1,355752.0,222000,0.6240302233016258,29.39,0,No clear rule-based reason,1,360000.0,-4248.0,-1.18,0.0,43.36,62.4
Q-35601,I1,0.3818,261144.0,1,261144.0,132000,0.5054682474037313,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21144.0,8.81,1.0,38.18,50.55
Q-35635,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,29.39,1,Price higher than competitors,1,360000.0,13248.0,3.68,1.0,45.95,59.48
Q-35636,H1,0.4632,373248.0,1,373248.0,222000,0.5947788065843621,29.39,1,Price higher than competitors,1,360000.0,13248.0,3.68,1.0,46.32,59.48
Q-35641,Q,0.0755,161200.0,1,161200.0,45000,0.2791563275434243,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,31200.0,24.0,1.0,7.55,27.92
Q-35643,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-35665,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-35686,W,0.1576,176900.0,1,176900.0,66000,0.3730921424533635,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,15.76,37.31
Q-35691,N1,0.5709000000000001,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,57.09,35.92
Q-35693,W,0.2161,185600.0,1,185600.0,66000,0.355603448275862,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,21.61,35.56
Q-35710,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,20.94,35.01
Q-35736,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-35740,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-35754,I1,0.3717,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.17,51.38
Q-35755,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-35788,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-35800,N1,0.3189,657720.0,1,657720.0,375000,0.5701514322203978,34.87,0,No clear rule-based reason,2,830000.0,-172280.0,-20.75662650602409,0.0,31.89,57.02
Q-35802,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,19.71,35.56
Q-35809,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-35830,N1,0.3189,657720.0,1,657720.0,375000,0.5701514322203978,34.87,0,No clear rule-based reason,2,830000.0,-172280.0,-20.75662650602409,0.0,31.89,57.02
Q-35846,H1,0.4595,373248.0,1,373248.0,222000,0.5947788065843621,29.39,1,Price higher than competitors,1,360000.0,13248.0,3.68,1.0,45.95,59.48
Q-35871,A1,0.3319,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,33.19,37.99
Q-35906,H1,0.4336,355752.0,1,355752.0,222000,0.6240302233016258,29.39,0,No clear rule-based reason,1,360000.0,-4248.0,-1.18,0.0,43.36,62.4
Q-35926,I1,0.3717,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.17,51.38
Q-35940,I1,0.3818,261144.0,1,261144.0,132000,0.5054682474037313,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21144.0,8.81,1.0,38.18,50.55
Q-35961,I1,0.3756,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.56,51.38
Q-35985,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-36004,Q,0.1043999999999999,166400.0,1,166400.0,45000,0.2704326923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,36400.0,28.000000000000004,1.0,10.44,27.04
Q-36081,N1,0.3428,678600.0,1,678600.0,375000,0.5526083112290009,34.87,0,No clear rule-based reason,2,830000.0,-151400.0,-18.24096385542169,0.0,34.28,55.26
Q-36130,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-36138,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,32.3,37.99
Q-36157,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-36166,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,44.48,17.31
Q-36176,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,20.94,35.01
Q-36282,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-36289,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,32.3,37.99
Q-36290,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-36291,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-36312,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-36313,S,0.6,2565000.0,1,2565000.0,528000,0.2058479532163742,15.22,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,1880000.0,685000.0,36.43617021276596,1.0,60.0,20.58
Q-36320,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-36323,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-36325,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-36330,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-36341,I1,0.3818,261144.0,1,261144.0,132000,0.5054682474037313,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21144.0,8.81,1.0,38.18,50.55
Q-36349,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-36384,N1,0.3428,678600.0,1,678600.0,375000,0.5526083112290009,34.87,0,No clear rule-based reason,2,830000.0,-151400.0,-18.24096385542169,0.0,34.28,55.26
Q-36393,J,0.1514,243936.0,1,243936.0,113520,0.4653679653679654,0.0,2,Product has historically low win rate; No competitor information available,0,,,,,15.14,46.54
Q-36412,H1,0.4678,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,46.78,58.56
Q-36454,W,0.1843,182700.0,1,182700.0,66000,0.361247947454844,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,18.43,36.12
Q-36455,I1,0.3756,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.56,51.38
Q-36461,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-36478,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-36494,H1,0.4336,355752.0,1,355752.0,222000,0.6240302233016258,29.39,0,No clear rule-based reason,1,360000.0,-4248.0,-1.18,0.0,43.36,62.4
Q-36500,I1,0.4103,273780.0,1,273780.0,132000,0.4821389436774052,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,41.03,48.21
Q-36543,H1,0.442,361584.0,1,361584.0,222000,0.6139652196999867,29.39,1,Price higher than competitors,1,360000.0,1584.0,0.44,1.0,44.2,61.4
Q-36549,W,0.1843,182700.0,1,182700.0,66000,0.361247947454844,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,18.43,36.12
Q-36572,N1,0.3296,668160.0,1,668160.0,375000,0.561242816091954,34.87,0,No clear rule-based reason,2,830000.0,-161840.0,-19.49879518072289,0.0,32.96,56.12
Q-36577,N1,0.3428,678600.0,1,678600.0,375000,0.5526083112290009,34.87,0,No clear rule-based reason,2,830000.0,-151400.0,-18.24096385542169,0.0,34.28,55.26
Q-36580,Q,0.0604,158600.0,1,158600.0,45000,0.2837326607818411,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,28600.0,22.0,1.0,6.04,28.37
Q-36595,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,32.3,37.99
Q-36606,W,0.1435,174000.0,2,348000.0,66000,0.1896551724137931,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.35,18.97
Q-36609,W,0.1435,174000.0,2,348000.0,66000,0.1896551724137931,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,14.35,18.97
Q-36624,I1,0.3915999999999999,265356.0,1,265356.0,132000,0.4974449418893863,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,25356.0,10.565,1.0,39.16,49.74
Q-36655,U,0.6964,3420000.0,1,3420000.0,528000,0.1543859649122807,43.75,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,1880000.0,1540000.0,81.91489361702128,1.0,69.64,15.44
Q-36658,H1,0.6545000000000001,583200.0,2,1166400.0,222000,0.1903292181069958,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,19.03
Q-36707,A1,0.3319,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,33.19,37.99
Q-36723,A1,0.3215,233280.0,1,233280.0,90000,0.3858024691358024,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,63280.0,37.22352941176471,1.0,32.15,38.58
Q-36729,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-36745,H1,0.6384000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,63.84,38.07
Q-36745,I1,0.6384000000000001,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,63.84,31.34
Q-36776,F1,0.6413,4600000.0,1,4600000.0,960000,0.208695652173913,33.33,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,2000000.0,2600000.0,130.0,1.0,64.13,20.87
Q-36793,I1,0.3611999999999999,252720.0,1,252720.0,132000,0.5223171889838556,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,12720.0,5.3,1.0,36.12,52.23
Q-36794,N1,0.2849,626400.0,1,626400.0,375000,0.5986590038314177,34.87,0,No clear rule-based reason,2,830000.0,-203600.0,-24.53012048192771,0.0,28.49,59.87
Q-36807,A1,0.2666,218700.0,1,218700.0,90000,0.411522633744856,18.99,2,Price higher than competitors; Product has historically low win rate,1,170000.0,48700.0,28.647058823529413,1.0,26.66,41.15
Q-36813,H1,0.4168,361584.0,1,361584.0,222000,0.6139652196999867,29.39,1,Price higher than competitors,1,360000.0,1584.0,0.44,1.0,41.68,61.4
Q-36813,I1,0.4168,261144.0,1,261144.0,132000,0.5054682474037313,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,21144.0,8.81,1.0,41.68,50.55
Q-36821,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-36856,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,19.71,35.56
Q-36928,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,20.94,35.01
Q-36931,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-36945,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,19.71,35.56
Q-36947,W,0.1971,185600.0,1,185600.0,66000,0.355603448275862,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,19.71,35.56
Q-36950,W,0.1712,179800.0,1,179800.0,66000,0.3670745272525028,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,17.12,36.71
Q-37012,Q,0.1186999999999999,163800.0,1,163800.0,45000,0.2747252747252747,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,33800.0,26.0,1.0,11.87,27.47
Q-37037,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-37040,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-37043,A1,0.3015,229635.0,1,229635.0,90000,0.3919263178522438,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,59635.0,35.07941176470588,1.0,30.15,39.19
Q-37045,A1,0.2880999999999999,222345.0,1,222345.0,90000,0.404776361060514,18.99,2,Price higher than competitors; Product has historically low win rate,1,170000.0,52345.0,30.791176470588237,1.0,28.81,40.48
Q-37089,I1,0.4011,269568.0,1,269568.0,132000,0.4896723646723647,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,40.11,48.97
Q-37093,J1,0.2589,610220.0,1,610220.0,181500,0.297433712431582,22.22,2,Low or no energy grant advantage; Product has historically low win rate,1,620000.0,-9780.0,-1.57741935483871,0.0,25.89,29.74
Q-37096,I1,0.3756,256932.0,1,256932.0,132000,0.5137546121152679,22.91,2,Price higher than competitors; Product has historically low win rate,1,240000.0,16932.0,7.055,1.0,37.56,51.38
Q-37099,A1,0.3229999999999999,236925.0,1,236925.0,90000,0.3798670465337132,18.99,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,66925.0,39.36764705882353,1.0,32.3,37.99
Q-37112,Q,0.1324,166400.0,1,166400.0,45000,0.2704326923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,36400.0,28.000000000000004,1.0,13.24,27.04
Q-37173,E1,0.6318,4600000.0,1,4600000.0,960000,0.208695652173913,40.0,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,2000000.0,2600000.0,130.0,1.0,63.18,20.87
Q-37177,H1,0.4602,373248.0,1,373248.0,222000,0.5947788065843621,29.39,1,Price higher than competitors,1,360000.0,13248.0,3.68,1.0,46.02,59.48
Q-37184,W,0.2094,188500.0,1,188500.0,66000,0.3501326259946949,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,20.94,35.01
Q-37212,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-37222,W,0.1843,182700.0,1,182700.0,66000,0.361247947454844,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,18.43,36.12
Q-37235,F1,0.6414,4600000.0,1,4600000.0,960000,0.208695652173913,33.33,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,2000000.0,2600000.0,130.0,1.0,64.14,20.87
Q-37249,I1,0.6191,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.91,31.34
Q-37277,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,44.48,17.31
Q-37336,H1,0.4329,355752.0,1,355752.0,222000,0.6240302233016258,29.39,0,No clear rule-based reason,1,360000.0,-4248.0,-1.18,0.0,43.29,62.4
Q-37339,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,44.48,17.31
Q-37348,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-37355,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-37377,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-37379,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-37404,Q,0.4448,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,44.48,17.31
Q-37429,Q1,0.2910999999999999,1082086.0,1,1082086.0,247500,0.2287248887796349,60.0,2,Low or no energy grant advantage; No competitor information available,0,,,,,29.11,22.87
Q-37513,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-37526,I1,0.6191,269568.0,1,269568.0,132000,0.4896723646723647,22.91,3,Gross Margin Rate too high; Price higher than competitors; Product has historically low win rate,1,240000.0,29568.0,12.32,1.0,61.91,48.97
Q-37540,N1,0.5545,1044000.0,1,1044000.0,375000,0.3591954022988505,34.87,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,2,830000.0,214000.0,25.783132530120483,1.0,55.45,35.92
Q-37557,W,0.4545,182700.0,1,182700.0,66000,0.361247947454844,13.82,3,Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,45.45,36.12
Q-37591,N1,0.3189,657720.0,1,657720.0,375000,0.5701514322203978,34.87,0,No clear rule-based reason,2,830000.0,-172280.0,-20.75662650602409,0.0,31.89,57.02
Q-37648,H1,0.6541,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.41,38.07
Q-37664,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-37665,A1,0.5599000000000001,364500.0,1,364500.0,90000,0.2469135802469135,18.99,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,194500.0,114.41176470588236,1.0,55.99,24.69
Q-37675,W,0.4982999999999999,290000.0,1,290000.0,66000,0.2275862068965517,13.82,4,Gross Margin Rate too high; Low or no energy grant advantage; Product has historically low win rate; No competitor information available,0,,,,,49.83,22.76
Q-37681,N1,0.3179,657720.0,1,657720.0,375000,0.5701514322203978,34.87,0,No clear rule-based reason,2,830000.0,-172280.0,-20.75662650602409,0.0,31.79,57.02
Q-37695,K,0.4084,328250.0,1,328250.0,190920,0.5816298552932216,23.53,2,Product has historically low win rate; No competitor information available,0,,,,,40.84,58.16
Q-37698,M,0.2004,651300.0,1,651300.0,322500,0.4951635191156149,22.22,2,Product has historically low win rate; No competitor information available,0,,,,,20.04,49.52
Q-37704,H1,0.4774,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,47.74,58.56
Q-37704,H1,0.4774,379080.0,1,379080.0,222000,0.5856283634061412,29.39,1,Price higher than competitors,1,360000.0,19080.0,5.3,1.0,47.74,58.56
Q-37707,H1,0.6541,379080.0,1,379080.0,222000,0.5856283634061412,29.39,2,Gross Margin Rate too high; Price higher than competitors,1,360000.0,19080.0,5.3,1.0,65.41,58.56
Q-37709,H1,0.6541,379080.0,1,379080.0,222000,0.5856283634061412,29.39,2,Gross Margin Rate too high; Price higher than competitors,1,360000.0,19080.0,5.3,1.0,65.41,58.56
Q-37711,H1,0.6541,355752.0,1,355752.0,222000,0.6240302233016258,29.39,1,Gross Margin Rate too high,1,360000.0,-4248.0,-1.18,0.0,65.41,62.4
Q-37749,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-37810,Q,0.4268,260000.0,1,260000.0,45000,0.173076923076923,10.32,3,Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,130000.0,130000.0,100.0,1.0,42.68,17.31
Q-37824,H1,0.6541,379080.0,1,379080.0,222000,0.5856283634061412,29.39,2,Gross Margin Rate too high; Price higher than competitors,1,360000.0,19080.0,5.3,1.0,65.41,58.56
Q-37826,I1,0.6167,273780.0,1,273780.0,132000,0.4821389436774052,22.91,3,Gross Margin Rate too high; Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,61.67,48.21
Q-37838,H1,0.6541,361584.0,1,361584.0,222000,0.6139652196999867,29.39,2,Gross Margin Rate too high; Price higher than competitors,1,360000.0,1584.0,0.44,1.0,65.41,61.4
Q-37839,A1,0.5599000000000001,364500.0,1,364500.0,90000,0.2469135802469135,18.99,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,194500.0,114.41176470588236,1.0,55.99,24.69
Q-37841,A1,0.5599000000000001,364500.0,1,364500.0,90000,0.2469135802469135,18.99,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,170000.0,194500.0,114.41176470588236,1.0,55.99,24.69
Q-37846,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-37857,A1,0.2902,225990.0,1,225990.0,90000,0.398247710075667,18.99,2,Price higher than competitors; Product has historically low win rate,1,170000.0,55990.0,32.935294117647054,1.0,29.02,39.82
Q-37891,I1,0.6167,273780.0,1,273780.0,132000,0.4821389436774052,22.91,3,Gross Margin Rate too high; Price higher than competitors; Product has historically low win rate,1,240000.0,33780.0,14.075,1.0,61.67,48.21
Q-37892,I1,0.6167,421200.0,1,421200.0,132000,0.3133903133903133,22.91,4,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage; Product has historically low win rate,1,240000.0,181200.0,75.5,1.0,61.67,31.34
Q-37912,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
Q-37958,H1,0.6545000000000001,583200.0,1,583200.0,222000,0.3806584362139917,29.39,3,Gross Margin Rate too high; Price higher than competitors; Low or no energy grant advantage,1,360000.0,223200.0,62.0,1.0,65.45,38.07
